,text,labels
1181,我觉得我可能得了重病但不想看医生我今天很紧张,3
1182,不太好，我希望今天早点过去。我很难过。我的心碎了。,0
1183,我生气了。我很生气。,1
1184,我感到开心很棒,2
1185,我讨厌我接触的每个人。我心情不好,1
1186,I lost a friend last night and I am sad today.,0
1187,我感到沮丧老实说，不是很好。我的猫刚刚去世。,0
1188,I am better.,2
1189,I'm feeling pretty blue about my breakup.,0
1190,我感到有压力,1
1191,I am terrified that something bad might happen to my loved ones,3
1192,I don't know why I'm scared.,3
1193,我讨厌我接触的每个人。我很生气。,1
1194,我很紧张，我有点失去理智了。我的忍耐被用尽了。,3
1195,沮丧，我很生气，我不知道为什么。我对我儿子很生气，因为他今天没有吃午饭,1
1196,不太好，我脑子里有很多事情让我感到压力山大。我感到有压力。,3
1197,我真的感到很失落和悲伤。我的伙伴和我分手了。我觉得很糟糕，自从我父亲去世后，一切似乎都没有任何意义。,0
1198,我不好，我恐惧对手,3
1199,我感到有压力。,3
1200,Just pissed off about everything,1
1201,我对接下来去看医生感到焦虑。我为自己的安全感到害怕,3
1202,我很生气。我老板给我写的！我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
1203,到目前为止，我讨厌我的一天。我以为我在变好，但我真的又为事情生气了,1
1204,I am really happy today.,2
1205,我感觉很棒，工作很棒！我感觉很好谢谢！,2
1206,有点紧张我担心破坏其中一台工作中的机器会产生什么后果。我可能会丢掉工作！,3
1207,我今天感到很担心，因为我可能会失去工作。我怕我的狗做不了手术。,3
1208,I am angry because my cats ruined my rug.,1
1209,I can't relax because I'm so tired.,0
1210,I'm angry,1
1211,我自己很满足，我感觉精神抖擞。我很高兴我的老板选择了我参加升职,2
1212,今天不太好，着急我今天感到非常害怕。,3
1213,"I'm feeling great thank you, perfectly content",2
1214,我感觉不太好，我担心面试。我今天有种不好的预感。,3
1215,我现在感觉很好。,2
1216,这一天过得很好，我儿子拿到了冠军是的，我很好,2
1217,我觉得脾气很暴躁,1
1218,I think my girlfriend has been lying to me.,3
1219,我今天感觉真的很不舒服，就像我一直被跟踪一样。,3
1220,It was slightly on edge.,3
1221,我很生气，我的房东刚刚给了我一些可怕的消息。,1
1222,我很担心,3
1223,我感觉不好。我发烧了。好郁闷。我最近被解雇了,0
1224,我感觉不太好，我有一种伴随焦虑而来的下沉感。我很紧张，我有点失去理智了。,3
1225,我害怕有什么不好的事情会发生在我身上。我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。,3
1226,I feel really nervous today.,3
1227,I am ready to start the day.,2
1228,"I'm angry at my neighbor, who picked another fight with me this morning.",1
1229,我感到紧张。由于疫情，我感到焦虑,3
1230,好极了！,2
1231,我觉得这个世界好像一切都很好。,2
1232,我今天感觉很棒我今天感觉很好,2
1233,事实上，我这周都在加班，这让我很生气。不要打扰我,1
1234,我怕我女朋友出轨我刚刚惊恐发作，感觉很糟糕,3
1235,我希望我能改变我感觉不太好。我的祖母上周去世了。,0
1236,我现在无法忍受我生命中的任何人。我不好，想到我的孩子我很生气,1
1237,我感觉很好,2
1238,我没那么好，我想一个人呆着。,1
1239,不太好，失望，沮丧。我心情很低落,0
1240,你知道这有什么用吗我感到非常生气，因为我的儿子不听从我的指示。,1
1241,I am very worried about our future.,3
1242,I am afraid I won't be able to finish it all in time.,3
1243,我生自己的气，因为我不能减肥，也没有自制力我现在真的很生气。我刚刚和一个指责我没有做的事情的人发生了争执。,1
1244,I had a good nights sleep and am feeling great.,2
1245,还不错，事情进展顺利我感到很高兴，因为我进入了我梦想中的大学,2
1246,我怕我的孩子生病了我担心我会在发薪日之前用完钱。,3
1247,I feel like punching someone,1
1248,I'm angry at my ex.,1
1249,"I feel like there is no light at the end of the tunnel, I'm in arrears with my mortgage, I am stressed today, I feel like there is no light at the end of the tunnel.",3
1250,"I am feeling great, thanks for asking! I got a great sleep last night.",2
1251,"我对我的父母很生气，他们总是试图控制我。我不是很好 - 事实上, 我现在很生气。",1
1252,我今天一直感到害怕。我有更好的日子，我感觉不舒服，现在对事情感到焦虑。,3
1253,我感觉很好，谢谢你的提问！我昨晚睡得很好。,2
1254,还不错，事情进展顺利,2
1255,I am afraid I will not be able to finish in time all this work,3
1256,Not so good; I am missing a birthday party because I am ill.,0
1257,I am hurt right now because my best friend lied to me.,0
1258,我对某人生气。不太好，因为银行搞砸了我的支票账户。,1
1259,Not great today.,0
1260,我有这种感觉是他们的错。请别打扰我,1
1261,我完全感觉很糟糕什么都不好,0
1262,此刻焦虑和恐惧加剧了，谢谢你想我。,3
1263,I am not feeling good today.,0
1264,我今天感觉不是特别好的。我很焦虑，不知道为什么。不好，我害怕去看医生，我觉得事情很严重。,3
1265,I'm very upset because I dropped my phone and now it's cracked.,1
1266,我很担心，因为我没有做作业,3
1267,I feel frightened all the time.,3
1268,今天一切都糟透了。我不好。我不知道为什么这一切都发生在我身上。,1
1269,感觉空虚，吃不下睡不着我感觉像一块湿抹布,0
1270,Extremely angry! My wife left me!,1
1271,我的前任毁了我的生活，我疯了。我的老板只是因为我胡说八道而解雇了我！,1
1272,I am pissed off and want to feel better.,1
1273,我觉得有点难过。我担心失去工作。不太好。由于压力，我最近一直感到悲伤和昏昏欲睡。,0
1274,I don't want to see the doctor because I might have a serious illness.,3
1275,我感到不确定和恐惧。我感到非常焦虑。,3
1276,我有更好的日子,1
1277,我真的感觉不错我有一种同性恋的感觉，我对我所拥有的一切感到欣喜若狂。,2
1278,我很紧张，我有点失去理智了。说实话，我有点焦虑和心急。,3
1279,Brilliant! I am having the best day!!,2
1280,我无法处理日常任务，我感到非常不知所措,0
1281,Today my mood is really low,0
1282,我只是随机有这些爆发糟糕的。我岳母不会停止越界。,1
1283,I have to give a speech in front of the whole school and I feel a bit stressed.,3
1284,我感觉不太好，有焦虑,3
1285,我今天感觉很好，阳光明媚，是美好的一天。我很好，谢谢你，感谢上帝赐予我生命,2
1286,我真的，真的很生气。我觉得我可以炸了。我对我弟弟很生气。,1
1287,我担心我会在发薪日之前用完钱。不是很好。我担心我的安全。,3
1288,我对我朋友的行为感到非常恼火。我对某人生气。,1
1289,It feels like life is a bit overwhelming.,3
1290,I am feeling happy because I got into my dream university,2
1291,I'm not fine,0
1292,I'm feeling depressed and upset.,0
1293,我生自己的气。我很生气,1
1294,非常不安。本周早些时候我失去了一个亲人。由于某种原因，我今天感觉很忧郁。,0
1295,糟糕的。我岳母不会停止越界。,1
1296,极好的。到目前为止，这是美好的一天！我感觉棒极了。,2
1297,真的很沮丧，我似乎无法开始任何事情。感觉自己在坑底：刚丢了工作,0
1298,我今天感到非常害怕。,3
1299,"I'm really anxious, I think I failed a test",0
1300,一切都感觉很顺利，很开心，谢谢！我很好！,2
1301,I can't control myself.,1
1302,我今天的心情真的很低落，我很害怕它不会好转。我担心我会在发薪日之前用完钱。,3
1303,I'm really happy.,2
1304,I am feeling great thank you.,2
1305,I'm worried about my performance review and if I have done enough to get my promotion.,3
1306,Thank you for everything.,2
1307,我很心烦我今天很生气。,1
1308,我感觉很好谢谢超棒！我的考试成绩出炉了，我考得很好！,2
1309,我很好，非常感谢，我度过了愉快的一天我做得很好，我今天感到很高兴。,2
1310,我真的很生气，他们在学校取笑我，但我对此无能为力我生气了，你怎么看。不要再问这些问题了。,1
1311,我很不高兴我今天很生气,1
1312,我想让我为了杀他而自杀的朋友起死回生,1
1313,"Not very well, my dog died yesterday.",0
1314,我感觉很好，因为我刚刚发现我通过了考试我今天感觉好极了，没有什么可以让我失望。,2
1315,自从他离开我我真的不想再活了我感到沮丧，不像我自己。,0
1316,心情低落，男朋友跟我分手了,0
1317,Fuck off.,1
1318,老实说，我今天感到很焦虑。,3
1319,我今天感到非常焦虑。我今天很紧张,3
1320,I don't have energy today.,0
1321,I am feeling nervous.,3
1322,我很生气我的同事因为我的工作而受到赞扬。今天一切都糟透了。,1
1323,我感觉好极了。我真高兴。我现在拥有我想要的一切。,2
1324,我感觉不太好，我很沮丧。不太好。我的狗昨晚死了。,0
1325,我感觉很糟糕我对我的配偶生气,1
1326,我很伤心，我之前在淋浴时哭了。,0
1327,我很生气。一切都不正常！,1
1328,我很生气，我的朋友和我男朋友调情，我不知道如何处理。我对我的邻居很生气，因为他正在制造噪音,1
1329,我做得很好，我的心情很好。超棒！我的考试成绩出炉了，我考得很好！,2
1330,I am feeling a bit down today.,0
1331,I can't find the motivation to leave the bed.,0
1332,I feel like I am at the bottom of a hole.,0
1333,极好的。到目前为止，这是美好的一天！感觉真好,2
1334,我为今天发生的事情感到非常生气。我真的很生气。,1
1335,我没有心情和别人说话。今天一切都糟透了。,1
1336,I'm feeling anxious today.,3
1337,焦虑的我害怕在会议上出丑，我讨厌公开演讲。,3
1338,由于出现症状，我必须进行新冠检测，而且我担心自己可能会呈阳性。我感到害怕，我不知道为什么,3
1339,不是很好，老实说。我只是最近似乎没有任何积极的感觉。我很痛苦，我已经病了很多年，我找不到治疗方法,0
1340,"Feeling great today, looking forward to the afternoon.",2
1341,我开始想我哥哥什么时候离开并生气我很生气，因为我被无故解雇了,1
1342,Im feeling really good and hopeful.,2
1343,我很生气我真的很生气。,1
1344,今天是个好日子,2
1345,我一点都不舒服。一切事情都不顺。,0
1346,我只是不想再继续下去了，一切似乎都是那么绝望。我感觉不太好。,0
1347,Things did not go well at work today.,0
1348,不是很好。我想辞掉我的工作。生气又生气。我周围没有人在听我说话。,1
1349,我做得很好，我今天感到很高兴。,2
1350,我觉得我想打人。我很生气。,1
1351,I am totally irritated about my friend's actions.,1
1352,nervous,3
1353,I am tired of this shit.,1
1354,I'm really wound-up today.,3
1355,男朋友跟我分手了，今天好难过,0
1356,我今天不爽，我很生气我觉得很可怕，很生气，很可恨。,1
1357,由于封锁，今天很伤心,0
1358,我一点都不好。其实挺烦的。我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
1359,I'm worried that something bad is going to happen,3
1360,特别糟糕,0
1361,我今天很难过。我只是不想再继续下去了，一切似乎都是那么绝望。,0
1362,I'm feeling very short tempered,1
1363,我很沮丧，我今天应该去看我爸爸，但他不得不重新安排时间，我很想念他。坦率地说，我看不到生活中的任何意义了,0
1364,Really good,2
1365,我现在真的很生气。我刚刚和一个指责我没有做的事情的人发生了争执。,1
1366,Awful. My Mom scolded me about being messy when I have been trying to clean up after myself.,0
1367,我对这个世界感到厌恶我很心烦,1
1368,我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。,3
1369,我准备好了，我等不及要开始新的一天了！今天天气很好，我们在公园里悠闲地散步。,2
1370,我生自己的气，因为我不能减肥，也没有自制力,1
1371,I'm fed up. I don't think I can manage all my bills this month and I'm working non stop.,0
1372,I'm not doing so well. I've been having relationship troubles.,0
1373,我度过了美好的一天。今天感觉很满足，谢谢！,2
1374,Terrible. My mother in law won't stop overstepping boundaries.,1
1375,I feel so mad I could explode -- My brother really knows how to push my buttons.,1
1376,我有点生气，因为詹姆斯没有完成他的任务。我感到非常生气，因为我的儿子不听从我的指示。,1
1377,我最近对正在发生的政治局势充满了愤怒和仇恨。我感觉很糟糕,1
1378,"I'm not fine, my team was disqualified and I lost $100 on the bet with my friend and I'm really mad. It's the team's fault that I feel this way.",1
1379,我做得不是很好。我一直有人际关系问题。我感觉非常费。一切可能出错的地方都出错了。想地上找个缝钻进去。,0
1380,I'm not sure why I'm anxious today.,3
1381,我不好，我恐惧对手我今天真的感觉不像我自己，我感到害怕和害怕,3
1382,我今天对我的股票市场投资组合表现特别满意。,2
1383,不是很好。我担心我的安全。,3
1384,我怕我的狗做不了手术。我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。,3
1385,I cannot answer that right now and need to leave.,3
1386,其实我感觉真的很棒。很好，谢谢，你呢？,2
1387,I'm feeling really down.,0
1388,是的，我很好,2
1389,我只是觉得最近很生气。,1
1390,I want to shout.,1
1391,我只是今天感觉不对，我有这种严重的焦虑我感到压力和焦虑,3
1392,我感到害怕。我怕我的孩子受苦。他们发烧了,3
1393,如果我尝试过，感觉不会更好,2
1394,我非常失望。对一切都很生气,1
1395,我失去了所爱的人，从那以后我就没有真正感到快乐。,0
1396,Much better. There is a lot to be grateful for right now.,2
1397,我对接下来去看医生感到焦虑。,3
1398,超棒！我的考试成绩出炉了，我考得很好！,2
1399,我感觉非常好，充满希望。,2
1400,"I'm good, thanks.",2
1401,我非常失望。我对我的朋友很生气，因为他不服从我。,1
1402,好的谢谢你！我刚刚找到了我以为丢了的最喜欢的帽子。超好的 ！我有一份新工作了。,2
1403,我害怕。我找不到我的儿子。我不舒服。我正在为即将到来的考试感到压力。,3
1404,Im thankful for where I am at right now.,2
1405,简直不能更快乐。,2
1406,I was scared.,3
1407,我心情这么好。我觉得今天很幸运,2
1408,今天能见到我的家人，我感到很兴奋。一点也不差。,2
1409,由于我的健康状况，感觉非常糟糕。最近几天我的心情一直很低落。,0
1410,我为自己的安全感到害怕你问我这个干嘛？,3
1411,I'm really pissed at my ex.,1
1412,Today's not a good day.,0
1413,I feel very happy today.,2
1414,我感觉棒极了，我刚刚减掉了一件衣服尺码我很好,2
1415,I am flat out mad.,1
1416,我对我的生活很满意我很好！,2
1417,我现在感到很幸福我今天感觉很好，谢谢！,2
1418,我没心情说话。我对我的伴侣在房子周围无所事事感到生气,1
1419,事情让我很沮丧。,3
1420,我觉得可能会发生一些不好的事情，而且我担心它会发生。我今天真的感觉不像我自己，我感到害怕和害怕,3
1421,我今天很沮丧。我很痛苦，我已经病了很多年，我找不到治疗方法,0
1422,I'm angry at everything.,1
1423,I feel bad because I had a fight with my partner.,0
1424,我在想我最近和妈妈吵架，这让我很生气。我像大黄蜂一样生气，我想打人。,1
1425,今天太糟糕了，一切都出错了。我很生气。我的老板把我逼疯了，我的朋友一直向我要我帮不了他的忙。,1
1426,我对考试很紧张恐怕我不能按时完成所有这些工作,3
1427,"Im ready to go, I can't wait to start the day!",2
1428,I have a sinking feeling that comes with anxiety.,3
1429,我还行，估计吧。我真的很沮丧，很沮丧，我在任何地方都找不到工作。,0
1430,I'm in such a good mood.,2
1431,我真的很沮丧。心情低落，男朋友跟我分手了,0
1432,"The traffic was terrible, I almost crashed into them.",1
1433,我失去了动力，似乎永远无法提高我的成绩，我很难过。我当然不是处于最佳状态。,0
1434,今天是个好日子我很健康我很好，谢谢，此刻对我的生活感到非常满意 - 我刚刚遇到了一个了不起的人。你今天感觉如何？,2
1435,我很心烦。我对客户服务主管感到反感，因为她在我叙述我的问题时拒绝看清原因,1
1436,我就放心了我的测试结果昨天回来了，我很清楚。,2
1437,I feel like I want to vomit.,0
1438,"I'm feeling good, it's my wedding anniversary.",2
1439,今天，我既焦虑又害怕。,3
1440,很好，谢谢，你呢？我很好！,2
1441,我很好，谢谢！刚刚开始我的假期，很放松。,2
1442,我对上周在工作中发生的事情感到很生气。我对我儿子很生气，因为他今天没有吃午饭,1
1443,我现在脑子里有很多事情，这让我很焦虑我应该和朋友出去，但我觉得太紧张了。我不喜欢和一大群人在一起,3
1444,很着急。我仍在等待我昨天参加的那次面试的回音。我知道我做得很好，但我上次也这么认为，并没有得到这份工作。,3
1445,Hopeful.,2
1446,我度过了美好的一天。我很好，非常感谢，我度过了愉快的一天,2
1447,"very calm and happy, i do not hold any negative thoughts.",2
1448,不是很好。我担心我的安全。我今天感觉很紧张。,3
1449,I'm worried that the man who attacked me may follow me again,3
1450,I am being discriminated against.,1
1451,哦，甚至不要让我开始！,1
1452,"I am worried I won't do well on the interview and that I will be back at square one, I am feeling stressed out today.",3
1453,我最近对正在发生的政治局势充满了愤怒和仇恨。我很生气，因为我的猫毁了我最喜欢的地毯,1
1454,我真的感觉不错我对我的新伙伴感到非常高兴和满足。,2
1455,这些天事情正在按我的方式进行。我做得很好，我今天感到很高兴。,2
1456,"I am angry, what do you think?",1
1457,I lost a big bet.,1
1458,"I' m not great - in fact, I am very angry right now.",1
1459,I'm feeling wonderful thank you.,2
1460,I could scream.,1
1461,"I am feeling over the moon today, nothing can bring me down.",2
1462,我感到非常生气，因为我的儿子不听从我的指示。一个白痴差点造成车祸，让我很生气。,1
1463,一切似乎都不顺利，我无法让任何人听我说话。我对我最好的朋友对我说的话感到不安。,1
1464,很好，谢谢，你自己呢？超棒！我的考试成绩出炉了，我考得很好！,2
1465,我感到开心今天心情很好，睡得很好！,2
1466,不太好，失望，沮丧。今天心情特别低落。和弟弟吵架了,0
1467,I've never been happier.,2
1468,"Thank you for asking, today has been difficult with a little anxiousness creeping in, it grows into fearÉ",3
1469,我很沮丧，感觉我没有未来感觉郁闷今天工作不顺利。,0
1470,我对面试感到紧张我感到紧张。,3
1471,我今天感觉不太好。我的脑子在飞速运转，我无法停止对所有事情的过度思考。,3
1472,我感觉不太好。我感到压力很大，我很担心，因为我不知道为什么会有这种感觉。我感到有点害怕,3
1473,我父亲总是说我愚蠢和懒惰。我不好，当陌生人撞到我的车时，我真的很生气,1
1474,我感觉好极了。很好,2
1475,I'm sad.,0
1476,我很好，我不能抱怨我真的很高兴，因为今天没有下雨。,2
1477,我很担心，我的电话坏了。我感到担心和焦虑。,3
1478,I hate this country!,1
1479,我之前哭过,0
1480,老实说，我今天感到压力很大，我担心我在面试中表现不佳，然后我又回到了原点。我今天过得不好，你能帮帮我吗？请帮帮我，你会帮我吗？,3
1481,I'm feeling pretty down today.,0
1482,只是感觉真的处于我生命中的低谷，似乎什么都不对。我真的很伤心很沮丧。,0
1483,其实还不错！对我很好,2
1484,I am home alone and bored.,0
1485,不是很好。我想辞掉我的工作。,1
1486,我啥都不如意，我从来没有足够的钱做任何事情。今天心情真的很低落,0
1487,我感觉很厉害这是美好的一天。你好吗？,2
1488,其实很害怕，我可能需要一些帮助,3
1489,I'm not sure if it's because I'm not sure if something bad is going to happen or if I'm just thinking about it.,3
1490,感觉自己在坑底：刚丢了工作我感觉不太好。,0
1491,"I'm not sure if I've achieved what I wanted in my exam results, which are out tomorrow.",3
1492,我今天很伤心，因为我和我的伴侣吵架了太可怕了，昨晚有人闯入我家。,0
1493,很开心，心里很充实。我心情太好了。,2
1494,I'm not right at all. I really can't cope.,3
1495,只是担心接下来的几天,3
1496,I feel stressed and my head is spinning.,3
1497,我对接下来去看医生感到焦虑。我感觉不太好。我妈妈昨天进了医院，我在等一个电话告诉我发生了什么。,3
1498,空是轻描淡写我今天感到很沮丧，因为我今天收到了一位客户的差评,0
1499,I am annoyed with my son as he did not eat his lunch today,1
1500,真的受够了这个。我不能忍受我的生活，显然我的伴侣也不能，因为她已经走了。,1
1501,"I'm angry, I was fired from my job.",1
1502,真的受够了这个。我只是随机有这些爆发,1
1503,我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。我需要完成的事情太多了，我敢肯定我会忘记一些重要的事情。,3
1504,我很生气我的老板在我的同事面前让我难堪。,1
1505,I quit my job last night after I got my lottery numbers.,2
1506,I'm reading a good book.,2
1507,我今天感到满足和高兴,2
1508,我感到活着和幸福。,2
1509,今天，我真的很满足。我准备好了，我等不及要开始新的一天了！,2
1510,我感到害怕。我身体不太好，我害怕感染新冠。我很担心我年迈的父亲的健康。,3
1511,My son does not obey my instructions.,1
1512,I lost my job last year and have been down in the dumps ever since.,0
1513,我感到害怕。焦虑的,3
1514,I got into a fight with my partner and I am angry.,1
1515,I am not as happy as I want to be.,0
1516,一个同学把我的项目建议当成了自己的。,1
1517,I'm upset about the way my partner and I split.,1
1518,I just have these outbursts randomly,1
1519,紧张的我刚刚惊恐发作，感觉很糟糕,3
1520,I failed another class and I'm so mad at myself for it.,1
1521,不好，我害怕去看医生，我觉得事情很严重。我感到不确定和恐惧。,3
1522,Great!,2
1523,我很好，谢谢很好，谢谢，你自己呢？,2
1524,I'm sad as it's a long weekend but I have to work.,0
1525,我真的很害怕，因为我一会要去看牙医。我怕我得了癌症,3
1526,我不好，我对我的搭档很生气，因为他说了一些令人恼火的句子,1
1527,Really bad.,0
1528,I'm afraid of getting the results today.,3
1529,我对我伴侣的行为方式感到恼火。真的受够了这个。,1
1530,我对我伴侣的行为方式感到恼火。我只是不想现在处理这个。,1
1531,你知道这有什么用吗,1
1532,I am so pissed off because my dog tore my favourite couch apart while I was out working.,1
1533,我很好。,2
1534,There's a cloud over me.,0
1535,"I am feeling a bit stressed, as I forgot to pay my credit card.",3
1536,我对家乡的情况感到非常生气。我很沮丧！无论我说什么，我的父母都不理解我。,1
1537,"Things are good, the new house looks fantastic!",2
1538,我感觉很好，生活很好我今天感觉很棒！谢谢你。,2
1539,我今天感觉不轻松，很紧张。有点害怕，昨天做了件丢人的事,3
1540,我感觉很好。,2
1541,不是很好。最近似乎一切都让我感到沮丧，我需要付出很多努力才能保持冷静。每个人都反对我——我的老板、我的丈夫和我的孩子。,1
1542,你为什么这么问我？我今天其实很着急,3
1543,我很伤心，我之前在淋浴时哭了。感觉不太好，我真的很挣扎。,0
1544,I'm very grateful!,2
1545,我今天好难过,0
1546,我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
1547,我没事，就是有点着急。我只想让这一天结束。今天下午去看牙医，我感到很紧张！,3
1548,I was reprimanded by my superior.,0
1549,过的得好谢谢我感觉很好，谢谢。,2
1550,我现在感到很生气。,1
1551,真的很伤心。我不能让自己做任何事坦率地说，我看不到生活中的任何意义了,0
1552,我觉得有点空虚。我的生活中没有任何事情发生。我需要得到支持,0
1553,我感到害怕，我不知道为什么我今天真的很紧张，我似乎无法摆脱这种恐惧感,3
1554,我感觉不太好，有焦虑天哪，我今天不知为何感到很害怕。,3
1555,I feel anxious because of covid-19.,3
1556,Not good. My dog had to be put to sleep today.,0
1557,I am not sure and scared.,3
1558,I am mad at life because it seems like nothing ever works out for me.,1
1559,我今天心情有点低落。,0
1560,我今天很焦虑。我感到非常不安。,3
1561,我觉得我今天已经实现了我想要的一切我很好谢谢。,2
1562,今天心情特别低落。和弟弟吵架了,0
1563,今天我感觉想成为一颗钉在墙上的钉子。就在那里呆着。,0
1564,"Today, I'm feeling happy and content.",2
1565,目前我承受着很大的压力。我现在正在处理家里发生的很多事情。,3
1566,我害怕死亡，有时我只是彻夜难眠，想着生命的荒谬,3
1567,我担心我会在发薪日之前用完钱。,3
1568,I am feeling uncertain and fearful.,3
1569,我还好，但我起晚了，不得不赶去上班。我希望我不会遇到麻烦。我感到非常焦虑。,3
1570,可怕，我真的很着急我过的不太好，我真的无法面对这一天。,3
1571,我已经好多了，我很担心，因为我今天早上起床时听到了一声响亮的“啪”声，现在我的背部酸痛。不是很好，老实说感觉有点紧张,3
1572,我今天真的很紧张，我似乎无法摆脱这种恐惧感因为明天要考试所以我感到紧张,3
1573,我担心我的工作不会达到足够高的标准,3
1574,我真的很担心我的求职面试我怕我的孩子受苦。他们发烧了,3
1575,I'm not in a good mood.,0
1576,一点都不好。我最近真的很怀疑自己。,0
1577,I didn't want to leave my bed this morning.,0
1578,"Some idiot just almost caused a car accident, and I'm pissed about it.",1
1579,我很沮丧，我今天应该去看我爸爸，但他不得不重新安排时间，我很想念他。,0
1580,今天心情很紧张，要去面试。我觉得我可能得了重病但不想看医生,3
1581,People at work expect me to do everything.,1
1582,我真的很生气，他们在学校取笑我，但我对此无能为力,1
1583,I'm worried about the questions that will be used for exams.,3
1584,"I'm ok, but i have this weird feeling like something scary is about to happen to me",3
1585,I am not so good because I was scolded by my superior.,0
1586,我很郁闷我很难过,0
1587,完成了本周的工作，我感到很满足，现在可以放松了我做得很好，谢谢你的提问！,2
1588,不太好，现在事情真的让我感到不安。我担心袭击我的人会再次跟踪我,3
1589,我只是一直很生气我又开始真的生气了,1
1590,I'm feeling great!,2
1591,可怕，我真的很着急,3
1592,I need to get support,0
1593,我很好谢谢。,2
1594,I'm very  irritated,1
1595,不太好，因为银行搞砸了我的支票账户。我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
1596,我很好我感觉很好，目前一切都挺好,2
1597,"i am really angry, i saw my husband cheating on me",1
1598,我感觉很好，生活很好我对我的新伙伴感到非常高兴和满足。,2
1599,I am happy that my boss chose me for that promotion.,2
1600,我不好，当陌生人撞到我的车时，我真的很生气我很生气。,1
1601,I'm happy because a lot of good things have happened.,2
1602,我很郁闷。我找不到起床的动力。,0
1603,I am afraid of my cats getting ill.,3
1604,I've never been so angry.,1
1605,我今天过得很糟糕。只是感觉真的处于我生命中的低谷，似乎什么都不对。,0
1606,今天，我既焦虑又害怕。我今天很焦虑。,3
1607,我的母亲刚刚去世，我无法停止哭泣。我没有任何快感。,0
1608,我不厉害。我只是不想再继续下去了，一切似乎都是那么绝望。,0
1609,"Thank you for asking, I feel great today.",2
1610,我担心我不会按时完成我的工作,3
1611,I feel anxious because of some financial problems.,3
1612,I can't take it anymore.,1
1613,我感觉有点像坏事要发生一样，我无法停止思考我感觉不太好。我的生活中发生的事情太多了。,3
1614,我很好，谢谢你，感谢上帝赐予我生命我感到欣喜若狂,2
1615,I don't know why you are asking me.,3
1616,I'm not good at it.,0
1617,"Not great, but I am a bit anxious about this.",3
1618,我今天感觉很紧张。,3
1619,"I'm great, how are you?",2
1620,"I don't feel very well, I was diagnosed with a terrible disease.",0
1621,My grandpa is in the hospital.,0
1622,我感到有点害怕我感到担心和焦虑。,3
1623,就像我需要冷静我又开始真的生气了,1
1624,我他妈不知道对一切都很生气,1
1625,I'm tense right now.,3
1626,Absolutely brilliant!,2
1627,我觉得很可怕，很生气，很可恨。我真的，真的很生气。我觉得我可以炸了。,1
1628,坦率地说，我看不到生活中的任何意义了感觉一切都没有希望了。,0
1629,I just got some really bad news.,1
1630,我很生气，因为我找不到借记卡。,1
1631,我今天不爽，我很生气,1
1632,I don't know how I'm going to manage this month.,3
1633,很好，新房子看起来棒极了！我感觉很棒，谢谢，我刚刚被告知我被提名一个奖项。,2
1634,我很不高兴，因为我的手机摔坏了。,1
1635,我当然不是处于最佳状态。我很无聊，我一个人在家,0
1636,"I am not working today, but I am quite relaxed.",2
1637,感觉自己在坑底：刚丢了工作我情绪低落。好像生病了。,0
1638,非常难过，我今天没有精力。由于我的健康状况，感觉非常糟糕。,0
1639,I am angry,1
1640,还好吧，我觉得。我最好的朋友这周搬去了很远的地方。,0
1641,我现在感觉不太好我很伤心,0
1642,Pretty good.,2
1643,I just lost my job and the stress is getting to me.,0
1644,我很好。我今天感觉很棒！谢谢你。,2
1645,我对同事的行为感到愤怒。对一切都很生气,1
1646,I am very angry today,1
1647,"I'm scared of going to see my doctor, I think things are serious.",3
1648,I am feeling great.,2
1649,我今天过得不好我今天对自己真的很失望。,0
1650,我很好，谢谢，此刻对我的生活感到非常满意 - 我刚刚遇到了一个了不起的人。你今天感觉如何？我很好，我不能抱怨,2
1651,我今天过得不好,0
1652,"I am not feeling great, I have been working too hard lately with little time for self care.",3
1653,我没有任何快感。我真的很伤心很沮丧。,0
1654,I feel so happy. I have everything I want in life right now.,2
1655,I feel like shit.,0
1656,太好了，我刚中了彩票,2
1657,我失去了动力，似乎永远无法提高我的成绩，我很难过。我想我不能再继续下去了。,0
1658,"I am not doing great, I just can't face the day.",3
1659,我感到很沮丧，今天早上我不想起床。,0
1660,我很担心我年迈的父亲的健康。,3
1661,I was just angry about everything.,1
1662,我感到害怕，我不知道为什么由于新冠病毒，我的健康状况恶化，我非常担心,3
1663,我很失落,0
1664,I feel fantastic,2
1665,老实说，不是很好。我的猫刚刚去世。我啥都不如意，我从来没有足够的钱做任何事情。,0
1666,I am feeling devastated as I have lost my grandfather recently,0
1667,我的前任毁了我的生活，我疯了。,1
1668,我感觉很棒没什么好抱怨的我真高兴。我现在拥有我想要的一切。,2
1669,"I wish I was feeling happier, but it's been a rough few days.",0
1670,我感到很失望。我被朋友出卖了。感觉郁闷今天工作不顺利。,0
1671,我感觉没那么好。空是轻描淡写,0
1672,I'm feeling good.,2
