,text,labels
225,我嫉妒有爱父母的人 ,1
1051,im home and feeling awful,0
5655,ive discovered that if you are ever feeling insecure the best antidote is to wear new or your favourite clothes and accesories,3
573,i have always had some lingering feeling that i am somehow superior to people,2
9900,i honestly feel that i am not really more intelligent but just associate more,2
4902,i was just feeling a bit sentimental and emotional today i blame the weather so i had adeles album on repeat devoured a carton of chocolate ice cream and just let all the emotions out,0
7549,i am in charge i would really like to personal ask ms escalona whats her feeling seeing her own daughters beaten by her to this critical state,0
5595,i not feel impatient knowing that with each tick of the minute hand these children are losing hope,1
117,我记得感到焦虑和担心等待他的回答 ,3
147,我感到不受欢迎的未脱颖而出的仇恨 ,0
2876,我可能会对糖果的上瘾，我想我正在写这篇文章，因为我感到被剥夺和疯狂，我已经放下了脚步，并取得了一个目标，可以放弃所有糖果，直到5月在我们在海滩上的周年纪念日，我做得很好 到目前为止，已经失去了磅，但疯了,0
9928,i often feel tortured mentally from paranoia emotional dependency discontentment and i think ive almost ruined a friendship again,1
1729,我对 ,2
2144,我不喜欢暴露自己，因为我最终感到脆弱 ,3
934,我对我的能力感到怀疑 ,3
3273,im so tired of always feeling like im being blamed for thing,0
3775,i began to feel nervous about byakuyas sudden silence and his hands were close to trembling,3
2657,我觉得这样的工具很生气 ,1
346,我感到困惑，我准备庆祝 ,3
5352,i feel that having a relationship is so lame or its just an extra burden in life,0
697,我感到辞职 ,0
8870,i no longer feel the need to be considerate any longer,2
8621,i feel as if i m a tortured soul stuck in a loops that has been repeating over and over for years,1
7803,i constantly feel as if i m waiting for something important to happen except i m not sure what and it never actually does sitting at a bus stop on a route that s been out of service for years in a town that went ghost in the last recession,2
634,每当她在我身边时，我都感觉很好，现在她几乎一直都在我身边 ,2
8224,i don t know whether that was an accurate reflection of his feelings or whether he was a bit shy or nervous,3
2193,i feel lucky but i don t feel special,2
2363,我对我的未来感到紧张 ,3
4785,i wore a flowy maternity gown that made me feel everything but cute,2
1576,今晚我没有特别受到启发 ,2
1612,我对整个搜索感到不耐烦 ,1
1676,我觉得醇厚的蘑菇优于跨极大 ,2
4731,i feel wronged by the world,1
247,我觉得在惊悚片中拥有各种角色很重要，以使观众对叙事本身有很好的了解 ,2
7514,i feel like nothing can stop me and victory is assured but there are a few times where i just want to let it all go,2
2373,当人们不断告诉我CNB刚刚爬上FTI以及如何帮助CNB成功时，我感到非常难过 ,0
7261,i feel towards her is not distracted by the process of a marriage being dissolved,1
990,i feel terrible because everyone was saying how if i loved the first one then the second one was just going to blow me away and really how couldn t i love the second one given my feelings about the first,0
77,我觉得我变得更加痛苦和仇恨，但即使这只会偶尔突破边界 ,1
447,我觉得如果我专注于那些我不喜欢的事情，我会很忘恩 ,0
1519,i said i feel shy to ask again before my lord,3
2707,我觉得，但这并不使他成为一个应该讨厌的人 ,0
2541,在发表几篇文章后，我觉得自己吓倒了 ,3
240,我只是感到快乐 ,2
1845,我以为，如果我能够阻止其他女性不得不忍受那些可怕的焦虑和孤立感，那么我的噩梦就不会徒劳 ,0
2581,当我妈妈和我的姨妈吵架时 ,1
9146,i still have those underlying feelings of fakeness and i still feel strange and awkward with this strange new attitude,3
1844,我有时间坐下来，通常会感到痛苦 ,0
4702,i was feeling angry and let down jesus was hanging on a cross with nails driven through his flesh with nothing to say but father forgive them for they know not what they do,1
3,我不紧张，我感到专注和准备好 ,3
9064,i love being comfy that is my main goal when i look for new clothes i cannot stand feeling uncomfortable in something,3
8349,i continued to feel stressed at the thought of it as i ideally need to move in this weekend coming,1
143,我感到有些脾气暴躁，因为我的整个身体整天都在瘙痒，现在我有抽筋了，他们真的很痛 ,1
1524,im a smart person with a good skillset but i feel like something is making me hesitant to use that the way i should,3
2598,在命运和对富裕婚姻的贡献方面，我感到非常脆弱 ,3
2654,i hope this fragrance inspires my barbz to feel positive and fearless,2
1824,我让自己感到自己对家人的痛苦 ,0
2038,我不知道我感到非常抑制，我根本不喜欢它 ,3
4543,i still just feel inadequate physically mentally emotionally culturally educationally and all they other lly adjectives i can t think of right now,0
770,im feeling pretty grumpy about living in this body today where if it isnt one thing it always seems to be another,1
829,i have to work so damn hard for friendship and why i must accept others foibles like l phoning me up at two am to cry over a boyfriend or e turning up on my doorstep to rant about social goings on that i have no part in and could feel outraged about being excluded from,1
7231,i feel like im in a be still and know that i am god stage of my life which leaves me constantly feeling uncertain,3
2442,我觉得我比律师更了解，不能说服愚蠢的决定 ,2
7619,i sometimes feel like i m almost being hostile towards myself,1
791,我感觉很棒，与家人一起度过了非常有趣的早午餐，包括我可爱的侄女，我从未见过太久 ,2
7260,i tend to at least for a day or two after episodes like this get really kinda down and blue feeling after being verbally assaulted like that,3
391,i often feel like the world is doomed and the mere fact that it s not destroyed already by someone like me or by mere blunder proves a miracle,0
1949,i feel very agitated very restless today was one of those days that reminded me that sometimes not being able to go one day without making an absolute fool out of myself is not always a good thing,1
4840,i ought to bow out on feeling fearful,3
3043,i feel now are all in vain,0
871,我这个星期感到恐惧 ,3
6455,i feel somewhat aggravated by the fact that we now have to go and prove that we are not only married but are in a relationship,1
7628,i would never return to feeling as well as i had before until it was over,2
2871,i feel like im on fire nothing i can do im troubled with doubt though i know it is not true and its times like these when i am dying to speak to you dying to get through im dying to speak to you dying to get through im dying to speak to you,0
184,我仍然感到有点肮脏 ,1
2425,我感到非常剥夺和悲伤，我真的很想哭 ,0
6578,im feeling impatient and fast when a deadline approaches,1
5670,i know he loves me and maybe that s all there needs to be to it but i can t help but feel confused and think doesn t he feel the same as i do,3
656,我现在正在休假感到压力很大，要致力于我几乎不认识的人，感觉就像我对自己的感受的情感烤在一起，并在两个日期之后思考 ,3
1156,我担心他觉得我很粗鲁，即使我试图给他礼貌，是的，我真的很喜欢 ,1
1813,我觉得他们今年秋天会很受欢迎，所以我现在很高兴得到一个 ,2
1639,我感到有些压力，认为这次旅行是如此接近现实 ,0
971,我觉得我很尴尬 ,0
504,我几乎感觉到去看医生 ,3
2252,我四处走动，我在谈论通常打印的T恤牛仔裤短裤裙子组合，我感觉很乏味 ,0
7095,i cant help feeling slightly irritated,1
2522,i have finished my practicum i am feeling bitter sweet,1
1066,i feel like this is the kind of game im going to have to rewind every seconds and re watch because im too distracted staring at her,1
9897,i look in the mirror and i don t know what to feel i feel numb now and i just want to get revenge with everyone and then leave i m so scared about everything and i don t know what to do,0
4134,i feel like we kind of ignored him as a person though,0
1722,我感到精神虐待大声笑 ,0
8443,i feel like you re the only other one who s even remotely as sad about this as i am i tweeted at orlean,0
4411,i didnt want to make him feel foolish so i didnt say anything until i wrote my name on the receipt and he realized who i was,0
4656,i know you re impatient roderick said i like you feel as if this is taking too long but i m afraid the high priest simply doesn t see this as taking priority like you do,3
7703,i remember feeling very frightened and ashamed having to go to all these doctors and having all these assessments done,3
2404,如果您在没有警告的情况下将我置于这种情况下，我会感到恐吓 ,3
3077,i feel too vulnerable when,3
348,我感到完全拒绝了嘘，没关系 ,0
6340,i suppose i feel a little insecure when i think of the future more to the point getting older,3
8893,i can now chill out on the computer read or watch tv for hours without feeling guilty,0
6617,i feel like that part of me is fucked and drags me down its trying to fly but instead it perches on my back creating havoc,1
2930,香港专业教育学院只是对处女的经历不好，而且我觉得你应该爱上这个人，我肯定会很喜欢那一天，但就像现在我觉得自己是个混蛋 给他，我真的不是 ,2
6699,i feel he would get mad,1
2844,我不再真正睡觉了，这让我感到更加疲惫 ,0
1665,i just feel beaten up and stressed out,0
3765,i thought there were going to butcher i love so much and i would be left feeling aggravated that the truth really wasn t being portrayed,1
2482,我很累，笑了，但不机智 ,2
867,我把他放到日光浴室时感到沮丧，因为他不明白妈妈只需要几分钟的和平与宁静 ,1
930,i realised that i was feeling professionally challenged and satisfied personally buoyed by accomplishments and skills and feedback as a volunteer and as a result personally content with all that was going on in my life,2
416,我非常感谢春天的思想将我们的思想指向更新和基督复活 ,2
1603,我写这篇文章是因为我觉得我不应该被指责，因为这是一件小事，每个人都可以做同样的事情 ,0
2444,i would feel if she died and my dad was remarrying a place i was reluctant to go but the situation my heroine found herself in that it started to go deeper and get better,3
8007,i could win a pie eating competition and not feel ashamed because i was among friends and this was just something that friends did together,0
5127,i wrote an exam and happened to have not done as well as i thought i would i was angry to myself for not having done so well,1
2037,我开始为自己感到难过 ,0
592,我必须承认，尽管我对这个设计的人感到很生气 ,1
1760,我担心我在图书馆的一部分中找不到一个地方，当我不得不坐在图书馆的另一部分时，我习惯了我感到非常激动 我喜欢的图书馆的一部分 ,3
500,尽管累了，我还是欣喜若狂 ,2
6656,i was now on vacation feeling pressured to commit to someone i hardly know and feel like im being grilled about my feelings emotions and thinking after only two dates,3
39,我经常考虑这一点，然后我甚至会自私，以为我在做许多工作妈妈会做的事情时 ,1
2388,我仍然记得醒来的感觉，我从未感到如此脆弱 ,3
528,我可以帮助但感到不确定 ,3
2319,我认为这只是无关紧要的，因为您不应该在家庭成员中感到嫉妒 ,1
8261,i feel like the offense is shaky sometimes because these guys are never able to play with one another for an extended period of time,3
2679,香港专业教育学院每天都感到昏昏欲睡 ,0
9545,i listened as she talked about feeling uncertain and scared,3
819,我为成立一个家庭感到兴奋，但是我经常感到不耐烦或不愿我们还没到达那里 ,1
449,我不再对某些启示和对话或暴露自己感到尴尬，但我确实觉得我应该小心 ,0
622,老实说，我觉得我被忽略并独自一人 ,0
1542,香港专业教育学院在学校里花了很多时间，我们所有人都做了，我真的很奇怪，知道自己经历了SEC学校生活，并为未来的挑战而遇到挑战 ,3
3379,i raised two beautiful daughters during that second stage but i also feel i was cheated out of a vital part of that stage of life,2
1090,我现在在班上不受欢迎，因为我的女儿有破坏性，不会坐着 ,0
2137,i feel about cilip and how useless its it systems are,0
230,我只让感到不满意和失望 ,1
277,我感到非常神经质，我无法解释为什么 ,3
1875,很抱歉，当您真的很有趣时，我倾向于将它的位置刺入我想去的地方，但我感到有些抑制 ,3
568,我感到折磨不受欢迎，有点负担 ,3
6082,i feel fine suncatcher piano remix script src http digg,2
7103,i am trying to dance through peanut butter in which case i most certainly do not feel graceful,2
8017,i feel doubtful of taking or any urge or craving i have i will allow myself to have,3
1274,i wasnt feeling stronger and my weight was still low,0
6915,i am feeling pretty irritated by the stupid comment yoyo left me on a post i am spewing a little negativity of my own,1
2028,我可以看到我的房间我的立体声我的书我的壁橱门，我记得感到充满活力的充满活力，充满了想法，准备去追随我面前的一切 ,2
818,我对尼克有这种感觉，这让我感到紧张 ,3
3305,i need to or i will never know the feeling of being selfish needy and completely out of control,1
7833,i would eat whenever i feel stressed angry or bored,1
5038,i dont know i feel very inhibited and i dont like it at all,3
91,我必须推迟一个分裂婚姻的孩子的压抑表情，对自己说不，你有机会为时已晚，无法对您的处境感到生气，但是我想做的就是大喊大叫我的肺顶 我他妈的问题，所以不要那样做 ,1
1215,我感到叛逆，好像我可以翻转每个人，我经过那只鸟，我会在YouTube上张贴一些老套，以供全世界看到 ,1
4372,ive been quite mellow about it but since ive seen the other contestants entries i feel slightly intimidated right now,3
927,我不会感到压力或担心 ,3
7410,im feeling brave ill venture a glance at the window,2
682,我感觉真的很糟糕，感觉就像我回过头来，失去了他的信任，我根本不怪他 ,0
836,我经常被忽略 ,0
1869,im feeling so annoyed with xbff,1
9898,im not feeling anything hateful for whoever that killed me or caused me to die that emotion just didnt appear in my dream,1
443,i feel a sincere feeling of loyalty to you and the project which has now become precarious,2
1613,我对曾经尊重的克鲁格曼感到 ,2
2435,i was still feeling weepy despite forcing myself to get out of bed and go out,0
9099,i actually feel like being kind of violent,1
2882,我今晚感到非常不安，无法考虑任何治愈的东西，所以我要使用它 ,3
2033,我从来没有看过一部电影，这让我感到更加压力，并且在座位的边缘，可以这么说 ,1
3447,i feel like i would be very ungrateful if i focused on those things i dont like about it and so instead i try to focus on the good because just having a body is such a miraculous thing,0
4912,i feel much less sleep deprived,0
4640,im feeling grouchy and sad for myself for not much reason,1
718,我从做类似的事情的压力中感到有些颤抖，我早点离开了会议 ,3
5721,i also apply for food stamps which makes the feelings of unworthiness and useless much worse,0
1739,我觉得我应该告诉你我对此有多狂喜 ,2
9287,i walked into the dining room feeling altogether miserable and far too sorry for myself a light fragrance wafting through our strictly scent free home caught me off guard,0
7360,i know the pain parents feel when an enraged child becomes violent,1
2170,我觉得我注定要在去年的小学活动中度过每一个生日 ,0
699,when my father shouted at me for going to a party with my sister,1
3923,i had such a great experience that i feel envious of my sister today which is a good thing the experience not the envy of course,1
7539,i have yet to call him that it feels so weird,3
5179,i feel privileged to be alive at this moment in time so that i can witness such an historic moment,2
546,我希望我能以我想爱你的方式爱你，但里面我觉得很空虚 ,0
25,我觉得哭泣 ,0
461,我感到很讨厌，帮助防止同性恋自杀年轻的同性恋年轻人最近发生的自杀，无法动摇基督教的心，或者确实有能力同情心 ,1
2026,我早上醒来，感觉真的很烂 ,0
2276,我在天使放大器的手中可视化IM感觉到神圣的爱 ,2
967,我需要更频繁地和我的单身女士一起闲逛 ,1
2706,我不会等到我与一个男人耦合到人生中的胜利 ,2
3622,i honestly feel that im being ignored and left alone,0
4690,i feel very irritable,1
2934,i feel defeated deceived and discouraged,0
95,i feel like i was punished after seeing this movie,0
866,当我无法弄清楚该物品时该怎么办，尤其是如果我无法轻易回收，我有时会感到困扰 ,0
1051,我觉得我如何选择通过自己的眼睛看世界，即使不总是我看到的东西，我感觉到了它们 ,2
2037,我决定在这个年龄段说这尤其说这句话时，决定试图回应她 ,0
2000,i feel grouchy and grumpy and upset inside and i do not like how things are going at all,1
3813,i have less worries about kids and grandkids and ailing parents and feeling pressured about anything and everything,3
6198,i feel myself getting easily irritable,1
8223,i feel a bit doomed,0
1827,当我感到恨时，我总是听这首歌 ,0
6290,im sort of feeling hesitant about him now,3
1033,i wish them the best i cant help but feel apprehensive about it straylight run is better than taking back sunday ever was,3
3336,i feel disappointed in myself for feeling this way,0
7,i feel needy,0
5924,i am not hausa but i feel offended especially as the crazy motorcyclist who is now getting up from the ground like nothing happened bears no resemblance to anyone from the north,1
8147,im learning in all this that ive been selfish these last years and i feel terrible about it,0
7221,i think the main thing about this is that i feel unwelcome,0
6166,im past getting my feelings hurt when she returns anything i give her even when its something she specifically asked for,0
2872,我从停滞不前的工作转变为一个有前途的职业，在一个我在上帝内部才华横溢的领域 ,2
1689,有时我对整个事情感到有些幻灭，希望我是一个有钱的孩子，所以我可以做一些有趣的事情，例如哲学或艺术 ,0
5224,i think most of those years were spent making virtual friends than real ones i always ended up losing my real friends because i couldnt do activities with them or didnt feel cool enough to be part of their gangs,2
3428,i want to avoid feeling alarmed,3
617,我一直对我最近的关系感到不满意，在加拿大日，当他建议我们从屋顶看烟花时，我认为那会很棒 ,1
7830,i should feel furious mad sad depressed,1
742,我感到很生气，因为这让我感觉像是一个骗子 ,1
3340,i feel so glad to be able to spend time in these places i hope these convey something of their mixture of ancient presence amp fragile beauty,2
2069,i honestly can t believe how my whole body is feeling fantastic more flexible more supple especially my neck which has been so stiff and out of kink for years and i mean years nearly y i am still in beautiful shock ha ha,2
318,我觉得毫无疑问的href http theblueejacket ,0
3587,i woke up this morning feeling a lot less neurotic than i did last night,3
9560,i feel ashamed of that,0
1132,我觉得我并不孤单 ,0
1250,我想我现在很关心我，让自己处于明显的情感虐待和痛苦的位置，我觉得自己从中退缩了，我对此感到恐惧 ,3
304,我爱唐（Don ,1
2456,我试图成为一个慷慨而有爱心的人，我非常敏感，所以我一直以这种方式对待我认识和爱的人的一半让我感到很糟糕 ,0
919,我沉迷于坏事，我感到不满意的批评和不快乐 ,1
281,i still feel it and for that i am thankful,2
909,我闭上眼睛，我能听到河流的声音，我可以看到循环在我面前剥落，几乎感觉到了一个好玻璃棒的甜蜜负荷，几乎沉重我的背部。 ,2
12,尽管我过去可能没有梦想变得沮丧，但当他要求某事引起争论时，我的沮丧感到沮丧 ,1
412,我觉得我至少应该有点羞耻地参加有关足球的表演 ,0
5644,i feel it is time to get it out stare it in the face and stop being so pissed off,1
4801,i feel resentful even when the wrongs i got so worked up about have been righted,1
6946,i don t say that because i feel i m superior in any area of life at all but i know how the enemy works,2
8554,i feel like i can be a more pleasant better mama and wife,2
8182,i feel very neglectful of this blog but my last day of work was this week so i have quite a bit more free time on my hands,0
3558,i feel so shitty because before this i have a been a person of my words,0
9837,i guess i feel bitchy but have no surge of anger emotions,1
5426,i array began to feel frightened and that my nerves are sadly shaken,3
1047,我不会感到不安，但是在混合公司中，我总是是 ,0
1914,我感觉到我的嘴唇上的凉爽玻璃并打开它们 ,2
422,我上床睡觉，睡眠找不到我 ,0
5884,i continue to feel intimidated for the rest of the semester,3
4466,im feeling so lousy,0
2975,上周我上班时感觉到一个危险的组合，对于那些试图忽略食物和健康生活方式的人来说 ,1
432,我刚刚发现我将展示我一直在等待名单上，我同时感到很兴奋，也许有些惊慌 ,2
3959,i do not particularly like the employment of cmyk here as i feel it looks too dull on the stock,0
1566,我开始对自己的工作负担感到不满，我有意识地停下来，认为我是否寻求帮助 ,1
1062,i miss how we can talk about anything without feeling afraid to offend them,3
550,我经常对任何看起来不错的事情感到不满 ,1
482,我在与我聊天时给我一份热情的手，就像护士一样，我感到害羞，不想成为第一年的政权，以补充幼崽的投球，选拔href http http www www www www ,3
1427,我觉得每次我在我的膝上乐队诊所看到医生时，当我提到我在情感饮食中遇到的麻烦时，他们真的很不舒服 ,3
4613,i know the lord is with me and i shouldn t feel this way i often feel pretty lonely,0
2804,我想我会这样 ,2
2787,我确定当我将胳膊围绕她的手臂时，她会感到我很犹豫，但嘿，她比我高几英寸 ,3
412,i feel tortured everyday with sarcasm getting thrown at me getting tackled by hatred,3
5454,i want to feel your presence upon my live help me to remove the impurities that keep me from seeing you bless me as you did solomon not with riches beyond my need but wisdom and a wiling heart to be a faithful servant and a holy temple for you to dwell in,2
1424,我确实觉得很勇敢地尝试驾驶员，而且与我的正常票价相比，好的驾驶员是加强的 ,2
8014,i needed to complete the training so feeling anxious i logged out and decided to deal with it later,3
1690,我厌倦了每次车库门打开时感到尴尬 ,0
2901,我感到Uber Bitchy ,1
1510,ive got the feeling that if i am clever enough someday ill stop henry and keep my head,2
9444,i feel like im greedy and took a shot in the end zone vick said about his last pass,1
865,我感到不重要，我可以说出一群让我这种感觉的人 ,0
2391,i feel a lil rebellious now,1
2682,我告诉肖恩，我知道他的所有部分都得到了解决并发展良好，我感到更加放松 ,2
1394,我现在躺在这里感到放松和满足于我现在所能 ,2
5089,i have an uncontrollable feeling that something tragic is going to happen in my life,0
2906,我很友好，外在看起来很外向，我经常感到不安全和害羞 ,3
2803,i continued to feel joyful and blessed for hours,2
708,我不得不坚持友谊保持完整，但是他对我要他要做的一件事负责，让我一直都不停地感到可怕 ,0
9803,i really thought i was because i liked what i was feeling when in all actuality i hated his personality,0
801,我知道我在街上行走时相对安全 ,2
1150,我感到迷人 ,2
257,我完全摆脱了我不需要的各种感觉，你不需要你和我的爱，因为我无情 ,1
1059,我很生气，因为你离开了，无法等待看看我有多美好 ,1
3469,i can just hang out with whenever and not feel so inhibited or uninhibited around her,3
1267,我第二次猜测自己会为缺陷而烦恼，感到害羞，脆弱，坦率地想在背景中放松而又不要求前进 ,3
9111,i never could really explain why i felt this way not that anyone really asked why the gentle silvery light of the moon when it sat among the twikling stars gave me such a feeling of safety along with an anxious longing tugging at my very soul,3
41,我感到完全恐惧和绝望地不确定我的未来和他人的生活，在一个经常对我们的反对的系统中烧毁并击败了战斗 ,3
1533,今晚我有点焦虑 ,3
113,i feel like slapping him but maybe he s rude because he s always pissed off by the stupid singaporean customers,1
4260,i feel restless and lost and im certain that this is what true regret feels like,3
2408,我偶尔会感到笨拙，但我不相信这是婴儿 ,2
9945,i have been feeling envious of those around me and it sucks,1
2349,我很难过，但诚实地感觉比任何事情都更加困惑和生气 ,3
193,我在两天内完成了阴影之吻，因为我有作业要做，我还是讨厌物理，我剩下的钱，下雨了，除了做更多的家庭作业，我无事可做，我感到很沮丧，所以没有车去我去 总统日，瓦拉姆特在公共汽车上 ,0
2138,我感觉不舒服 ,2
9742,i feel eager to talk to him b c its more of an occasion if it happens less often,2
7877,i started feeling really paranoid thinking dr,3
410,我不会感到如此快乐或闪闪发光 ,2
2366,我感觉更柔和 ,2
9919,i sensed this person feeling left out perhaps intimidated inadequate,3
2599,我知道我体内也有很多激素发生的事情，但是无法控制的哭声仍然来自对所有事物的不确定 ,3
1903,我感到很疲倦，但我确定会克服它 ,0
2208,我感到不确定正确的事情是像羔羊一样，没有牧羊人，有一本书，我会求助于咨询，以寻求精神上的支持和对人类的希望救恩 ,3
4441,i feel pathetic lost really when i try to work through this on my own,0
1673,我感到富有成效和活跃，一切都是同性恋 ,2
2829,我哭着戴帽子或仇恨顾客的笨拙，我会沮丧，因为所有人都脱身了 ,1
7728,i started feeling shaky and needed to throw up,3
2762,我发现O中的安全性并在戴耳机时会引起其他人的流动感 ,2
2249,i feel a vicious growling rage over my inability to employ my usual bodily strength,1
4909,i mean the one thing you never want to do is make a girl feel ugly and uncomfortable with herself because not only is it going to make her nervous about having to compete and look out for other people but its going to ruin anything that you want to be going with her,0
343,我试图解释自己的感受，我变得如此加重，因为我知道我没有取得任何进展，我都会感到难过 ,1
2498,我在读者中读到了脚水的感觉，我知道你的脚很痛苦会喜欢它 ,0
574,我感到内心痛苦 ,0
8018,im actually feeling kind of rebellious here so im not even going to number my list,1
5756,i feel a bit uncertain b c im not used to the length and i worry about keeping the readers interest and keeping the language sharp and the sounds cohesive,3
2012,im wanting to stay on a steady incline of doing physical things without too much pain but that typically only lasts a week before i get rundown and feel like im being tortured so all i can do is pray,1
211,地球磨牙 ,3
8435,i spent the last month feeling pretty homesick,0
1631,我想打电话给莉兹（Liz ,3
2207,i will feel boring with a nice samsung pne inch p hz ultra slim plasma d hdtv black,0
9376,i can feel it but i am too fearful to turn and the shadow is not moving,3
2357,i still let my mind wander and feel terrified at the thought of going through another pregnancy,3
5567,i feel tortured i still couldnt brag bad things about you i am hurt to the core youre sacrificing me just for your peace you will one face the same thing,1
2235,我觉得在这里发生了某种暴力事件，古特罗说 ,1
909,我喜欢一切的悠闲感觉，我的校园太漂亮了，它的所有树木，砾石和长凳生病了，试图拍摄一些偷偷摸摸的照片，然后将它们张贴起来 ,2
5254,i was feeling excited happy and sprightly,2
5272,i am feeling very very very stressed out as tomorrow will be when school reopened,1
1563,我不知道为什么我觉得独自坐在这里这么奇怪 ,3
6941,i am feeling annoyed about everything,1
6021,i want to get my fringe cut at the least but every time i even think about it my heart starts to race and i feel really terrified,3
2332,我感觉很低，因为我感觉很低哦，哦，哦，哦，是的，我感觉很低哦，哦，哦，哦，因为我感到尖叫哦，因为我感觉很低，哦，哦，哦，我感到很低，但我觉得很低哦，不，哦，不，哦 ,0
8151,i dont know what went on with my god time but i just came out feeling like the body at this point in time is distracted,1
819,我几乎不能坐着，感到绝对吓呆了 ,3
2311,我只是希望我能觉得我不必让人们走过我的接受和赞赏 ,2
8699,i feel triumphant for them though and thats what counts,2
656,我觉得好像我不想被世界所带来的任何人或任何东西打扰，有时真正逃脱周围环境的唯一方法就是放在我的耳机上，让音乐把我带走 ,1
2188,香港专业教育学院一直感到害羞，希望你能原谅我 ,3
2635,我觉得我的神经质想法只是在抱怨和抱怨 ,3
6174,i feel that i just need to stop and think about how many unfortunate people out there are so poor that they dont have a house to call home but they are more grateful then i am,0
41,i feel utterly terrified and hopeless unsure of my future and the lives of others burnt out and defeated fighting in a system that often feels strongly pitted against us,3
3304,i love don and my friends and immediate family i feel constantly conflicted and tortured from within but blissfully ignorant on the outside,1
944,我再也无法呼吸陈旧的空气了 ,1
2055,我需要屈服并在房子上做一些真正的工作，但是我一直感到昏昏欲睡，我很难专注于一个项目与另一个项目的重点 ,0
8665,i spent all day the other day feeling very morose because every once in awhile it would hit me that hilmari is dead,0
6672,i feel ashamed of myself for being such a coward,0
9738,i feel sorry but not my fault because my house cable have been stole so until today i just can online,0
2356,我觉得有些角色不值得支持角色，因为我对他们提出了太多思考 ,2
2013,我知道那是苛刻的，我们对这个主题的tip脚不想伤害人们的感情，而是肥胖，我也总是讨厌这个词 ,0
935,我对大多数博客都不感到很娱乐 ,2
5859,when i am alone and listen to a song which i like very much and which i had listened before together with friends,0
1269,我想我利用我们在一起很短的时间，但是这次我感到非常感谢 ,2
494,我感到很荣幸你甚至看两次我 ,2
5018,i feel so outrageously greedy,1
1065,我感觉很不爱，没有他在这里 ,0
1142,i was so bent fitting into this crunchy lifestyle and feeling accepted by people that i was forgetting who i was and what i feel in my heart,2
663,我收集了我开始对演出感到不情愿的信息 ,3
9542,i feel that when she doesnt get what she wants she becomes selfish and baby ish,1
3870,i didn t really feel weepy but i felt like being handed a gift i have waited for a long time,0
364,我感到有些不知所措，因为没有课程，但是我有资源正在帮助我 ,3
8649,i vowed to never feel this way again wronged vunerable and open to abuse,1
4010,i was feeling terrified just sitting there,3
1943,我觉得我在整个上学中都有如此可怕的职业道德 ,0
1908,我有时会感到自己不足以让我感到失败，但仍然第二次猜测我的育儿技巧 ,0
354,我离开了一个我打电话回家的地方，几乎夏天感到非常幻想和悲伤 ,0
2283,我爱人们感到足够舒服，问我问题 ,2
3186,i feel fine a lot and emotionally unstable a lot but never really like myself,2
7556,i feel unsure of myself sewing and so even though i m not near the actual sewing part i m finding i am anxious about it,3
4394,i woke up feeling a little disturbed and unsettled after not thinking about her for such a long time,0
1115,香港专业教育学院发现自己有重大任务或演讲时感到焦虑 ,3
783,i started at a university in new york last fall it took about two seconds for me to feel pressured to socialize,3
5366,when in an economic crisis i got an unexpected sum of money,2
826,我太喜欢她了，仿佛我很讨厌，参与与我无关的事物 ,1
2141,我只是感到侮辱，因为他的努力太难了 ,1
1402,以较慢的速度，我感到不急于和压力 ,1
5424,i had the ominous feeling of a doomed man,0
1738,我对不卖的物品有些沮丧 ,0
4439,i had at vernita had vanished and i began to feel terrible,0
157,我整天都感到cr脚 ,0
9112,i feel outraged considerably more often than i used to,1
1650,我只是忍不住感到你知道很生气 ,1
2821,我意识到我可以钩针编织，现在我现在对中间模式感到满意 ,2
1922,我对驾驶员感到慷慨 ,2
1293,i feel shy when girls gush over mesushant singh rajput gplusone size medium href http www,3
2046,我必须做才能摆脱我忘记某事的烦恼的感觉就是弄清楚我害怕忘记的是什么 ,3
2985,走路后，我感到非常放松，因为我们迷失了一段距离 ,2
1840,我觉得我已经回到了我的身份，然后才从字面上和象征性地离开之前，这是吞咽这几天的痛苦药 ,1
4036,i feel a trickle of relief along with a cold kind of indifference to what im seeing,1
1645,我不知道他们是否对与Google的竞争不确定，并且更喜欢使用平台锁来推广其应用程序，同时也禁止其他人 ,3
30,我因本体论崩溃的热情而感到折磨，他们什么都没有 ,3
7627,ive snuck onto a pay as you go internet thingy as im feeling deprived of all you lovely people,0
1635,我对害羞感到害羞 ,3
6407,i just feel hateful so much lately,1
5398,i keep on having inner dialogues with this blog on the issue and yet i keep feeling reluctant to make them public,3
1049,我确实感到沮丧的我不会像过去那样经常受到创伤，只有几个月的时间才能感觉到世界的洞穴 ,0
7961,i feel devastated tb rpttype infinite tb rptnbr tb speed tb delay var tb wiper var tb space var tb currmsg var tb counter var tb index tb main function tb main document,0
2655,我爱马库斯 ,0
1610,我觉得我有这个注定的命运 ,0
822,i apologise to gals cause i feel that i was too petty,1
5492,im feeling very deprived firstworldproblems haha i dont have a twitter im a little obsessed with tap tap revenge on my pod of the touch,0
2098,我开始引起注意做一些事情以吸引更多关注，然后我感到令人讨厌和浅薄 ,1
996,我为贸易和航空公司杂志编写的身份证，我从来没有打算将事实和真理带入虚假的安全感，这使他们感到我们有一个特殊的纽带，可以长期存在 ,2
6780,i am feeling a little grumpy,1
1022,我在我的最后一生中辩论天气，让冷钢爆发到地狱的火焰中，只用一个挤压或仔细地穿过平凡的湖泊 ,1
