,text,labels
620,我感到不知所措，因为在房子周围需要更多的帮助而感到孤独 ,3
621,我感到不耐烦，我想体验所有这一生，在眨眼之间经过我之前就必须提供。 ,1
622,我很快就会做些事情，所以我们可以在节日前很久就能做到这一点 ,2
623,我只是想要比我能够获得更多的时间，但是在中国，我觉得自己孤独几乎是不可能的 ,0
624,我觉得我刚刚辞去了一个无聊的夏天的命运 ,0
625,我感到足够勇敢，我们将举办节日晚餐 ,2
626,我只是醒来清醒，不能回去睡觉，有些夜晚我感到不安 ,3
627,我觉得特别讨厌 ,1
628,开车进入Conshy时，我感到非常奇怪 ,3
629,我想念OC圣诞节，我觉得我们五年来没有圣诞节，因为天气很冷和狗屎 ,1
630,我感到昏昏欲睡，我醒来时醒了 ,0
631,我不会觉得那摇摇欲坠，但我可以看到我的手指在发抖 ,3
632,我是第一个感到委屈的人，因此很痛苦 ,1
633,我觉得我可能终于打破了这个高原几个月 ,0
634,每当她在我身边时，我都感觉很好，现在她几乎一直都在我身边 ,2
635,我今天感到非常欣赏 ,2
636,我一直对达拉和chanyeol船感到如此折磨 ,3
637,我不知道我的朋友怎么说不确定我去过那里 ,3
638,我写的给我一种不知所措的感觉 ,3
639,我知道如果我不这样做，我可能会感到极大的压力 ,1
640,我感到非常绝望，就像我的未来被我抢走了 ,0
641,我很生气 ,1
642,我觉得这样的职责对我们的职业不重要，我没有资格讨论所有这些职业 ,0
643,我一个人在这个还是你有时会莫名其妙地感到腐烂 ,0
644,我感觉好像去了地狱，回来了，我感到很担心 ,3
645,我对自己所做的任何事情都没有才华，最终没有完全投入其中 ,2
646,我想看起来像个男孩 ,3
647,我觉得我的自拍照最近很la脚 ,0
648,我选择进入一个数字世界，在那里我向我提供了高度过滤的帐户，说明他人有多伟大，我从未看到我的朋友说我感到如此脆弱和孤独的帖子 ,3
649,我真的很害怕我们长大后的小装备会面对什么 ,3
650,我醒来时感到昏昏欲睡 ,0
651,我觉得我被拒绝了，我想被要求宽恕 ,1
652,我想尝试但也感到自私 ,1
653,我这个月感到非常链接 ,2
654,在莱西（Lacey）和我到达妈妈的地方，我一直感到烦躁 ,1
655,我不愿意对我的衣柜遗漏感到尴尬 ,3
656,我有几年了，所以我有时会感到有些压力 ,0
657,我承认这是我最接受的最令人满意的感觉 ,2
658,我在家里有几天的时间，我开始感到沮丧的是，我坐在我坐着的地方做更改 ,0
659,我一直在与上帝的神圣爱与戈默的感觉斗争，好像我受到了伤害，除了拯救之外，他一直在追求我，好像我是他的奖项 ,0
660,我放心，这是正确的答案 ,2
661,即使我知道玛德琳（Madeleine ,0
662,我唤醒了萨哈贾瑜伽，感觉到你内心的神圣力量 ,2
663,我收集了我开始对演出感到不情愿的信息 ,3
664,我不想成为一个让别人感到不安全的人，或者当他们在我身边时，他们只是因为我是我的身份而受到不安的欣赏或不那么特别 ,3
665,我喜欢，我觉得他很体贴和公平地决定要购买哪种家具 ,2
666,我只是听我最喜欢的雷鬼妈妈，我感到很激动，希望能收到他的来信 ,3
667,我也喜欢夜间的微风拂过我的皮肤的感觉 ,2
668,在越野滑雪比赛中没有成功 ,0
669,我觉得夏季是拥抱这个的最佳时机 ,2
670,我很高兴与我最好的朋友和她的丈夫分享经验，但我并没有感到压力 ,3
671,我只是感到生气和无能为力，似乎无法实施我想看到的改变 ,1
672,我只是没有过滤器，我唯一被接受的方法就是告诉别人一切 ,2
673,我倾向于自私地表达我需要她的东西，而且非常愚蠢地表达我不知道那是什么 ,1
674,我可以对所有这一切，有时我很可能仍然会生气或感到不满 ,1
675,我有点忧郁，我最喜欢的姨妈死了，她的丈夫也是如此 ,0
676,我很想进入那里并开始在TH上教书，但是在此之前有很多事情要做 ,2
677,我已经跳舞多年了，当我表演时感觉非常优雅，我一直希望我能跳上空中并飞行 ,2
678,我不仅感到有些麻烦，而且很恶心 ,1
679,我开始感到不安 ,3
680,我感到我的遗漏和嘲笑的风 ,1
681,我觉得我随时都有情绪崩溃 ,0
682,我觉得我们好像害怕未知的人，并且想到一个更好的家伙可能不在那里 ,3
683,我不想让她不高兴或让她感到被拒绝 ,0
684,我感到非常疲惫，我想我可能已经在飞机上捡起一个虫子 ,0
685,我觉得我在一个恶性的小圈子里跑步 ,1
686,我现在感到卑鄙 ,0
687,我觉得压力是轻描淡写 ,1
688,我可以在一个黑暗的房间里听，并感觉到我的大脑的恐惧动物凝视着敬畏的叶子下的叶子下的卵石皮肤天堂的神灵。 ,3
689,我要感到毫无用处 ,0
690,我深吸一口气，我的肺部感到需要 ,0
691,我有时会想到他们的方式，我觉得自己是一个可怕的讨厌人，但我认为他们的态度有时是忘恩负义的 ,0
692,我不知道如何开始我感到害羞和内gui ,3
693,我感到被吓了一跳 ,3
694,一天结束时我真的很生气 ,1
695,对不起，我对您的假泰泰生活方式感到非常呕吐 ,0
696,我觉得那个悲伤的家庭主妇抓住了这个逃跑 ,0
697,我有一种讨厌的感觉，人们比起里克·戴尔（Rick Dyer）这样的山班克（Mountebanks）这些无脑和荒谬的欺骗，人们会更犹豫地相信他 ,3
698,我觉得克里斯蒂（Kristi）我的妈妈未婚夫和我说话，因为 ,1
699,当我父亲和我姐姐一起参加聚会时，父亲大喊 ,1
700,我感到痛苦 ,0
701,我只是喜欢他们的产品，感觉很慷慨 ,2
702,我感到所有的少年焦虑叛逆愚蠢 ,1
703,我想变得更好，我想有信心，我想和人在一起，不要感到紧张，自我意识和不舒服，因为我觉得自己不适合，或者我说的话是愚蠢的 ,3
704,我只是想今天全力以赴，而这种恶心回来了这种搞砸的头痛，这不会消失，无论发生什么事，这一切都会让我感到事情正在变化。 ,1
705,我用它使用了十天左右，因此我喜欢利用第四行的大量能量而没有感到恐惧 ,3
706,我现在真的很混乱，优柔寡断 ,3
707,我告诉他我们应该去医院，因为我很奇怪 ,3
708,在准备几个小时后飞往佛罗伦萨的飞行时，我感到不知所措 ,3
709,我总是觉得自己必须躲藏在像我一样受损的郊区的人群中 ,0
710,我觉得自己的富有成效效率特别高，就像PM还可以穿着睡衣一样 ,2
711,我觉得我受到攻击和殴打，好像阿德里安（Adrian）是故意杀死我的 ,3
712,我不喜欢脾气暴躁 ,1
713,我真的看到了我的罪过，我意识到他们对上帝有多大的侮辱，然后我在灵魂上经历了一种可怕的污秽感觉，这使我想逃脱自己，因为这太可怕了，但是当然无处可去 ,0
714,我只是比其他人更脆弱 ,3
715,我感到很贪婪，但几乎从头开始 ,1
716,我感到无用，作为您最好的朋友，您总是可以求助于我 ,0
717,我对冲突感到非常恐惧 ,3
718,我从做类似的事情的压力中感到有些颤抖，我早点离开了会议 ,3
719,我可能还会戳出图像，对事物的外观有些不安全，但最终我认为这将帮助我回到我可以再次写作的地方 ,3
720,我无法听听它而没有感到遥不可及，无论如何我都很开心地发现了本周我的I Tuns的深度，因为自从我们搬家以来，我进入城镇的火车旅行已翻了一番，我的iPod播放了播放列表。 ,3
721,我对此感到非常紧张，并被警告说，我将很难保持乳头和Mirena，我也以某种方式期待它 ,3
722,我知道我很高兴，但我觉得我的心被损坏了 ,0
723,我开始感到焦虑，这是一种感觉，但是无论您遇到困境 ,3
724,我总是感到不舒服与他交谈，因为我不知道该怎么说 ,3
725,我从没想过我会在自己的皮肤上感到如此舒适 ,2
726,我睡得太多了，我感到更加昏昏欲睡 ,0
727,我只是看着那个地方感到很开心，想知道体验露天剧院的乐趣 ,2
728,我嫉妒我一生中的每个人 ,1
729,我是一个leng不禁笑着笑着咆哮丰富地投入情书，以为我对我的费用没有反应，我仍然感到可疑的是，这一切都是草皮风格要求她的灾难，她基本上从未理解过我写什么 ,3
730,我正在努力自我出版自己的无耻插头我的大型营销推动活动开始于星期一，我感到很多殴打，因为一般的自负是自我出版总是很烂，充满了黑客，他们在smashwords smashwords亚马逊上快速打了一些东西，并给了它一个 MS油漆盖 ,0
731,我今天不会在这里分享我感到被殴打 ,0
732,我觉得我的男孩会犯下如此可怕的罪行 ,1
733,我觉得那些经历了这段恐怖时代的人，这使我自己的风暴问题看起来很琐碎 ,1
734,我觉得他们通过使用摇摇欲坠的布莱尔女巫相机的作品来掩盖了电影中的暴力，并快速切割使它足够易于访问 ,3
735,我真的感觉到那有多危险 ,1
736,我很自私地为自己玩得开心 ,1
737,我觉得他是真诚的，但也许是由于某种原因做不到的 ,2
738,我感到被抑制 ,0
739,我认为任何浅色或深色的人都可以拉我购买的这些唇部产品，只需要自信并能够感到愉快 ,2
740,当我参加有关体重的对话的一部分时，我真的很尴尬，因为我没有大多数人的体重问题 ,0
741,当我的感受受到破坏和忽视时，我爱 ,0
742,我感觉很有创意 ,2
743,我受到伤害或个人拒绝，仅仅是因为我强烈意识到对实用事物或当前主题的迫切需求 ,0
744,我私下观看了音乐视频，我真的以为我看起来很漂亮，但是现在我与所有这些媒体一起观看音乐视频，我感到有些害羞 ,3
745,我可以对那些不惹我或让我感到被爱或低估我的人感到友好和愉快 ,0
746,我曾与自己辩论过，当感到如此糟糕时，这是否是个好主意，但我决心放松一下 ,2
747,我没有其他人想忍受或对此感到嫉妒 ,1
748,我突然感到如此不开心 ,0
749,我买了一些冰淇淋要吃，但我没有吃东西，因为我感觉到所有贤惠 ,2
750,我有点不愿意参与不展示家庭爱基本卫生的人的良好的举止 ,3
751,我记得当我意识到真正发生的事情时感到非常恐惧 ,3
752,我感到脆弱或不安全 ,3
753,我也认为这是因为我很害怕再次感到受害 ,0
754,我只是觉得太多的页面太多了星星的描述太多了辅助角色 ,2
755,我得到的太多了，我生气了，我甚至为如此无意义和无关紧要的事情感到生气 ,1
756,我今天开始有一种很好的感觉 ,0
757,我感到过于焦虑 ,3
758,香港专业教育学院一直感到不安 ,3
759,如果您知道我的意思，我偶尔赚钱会让我感到有用 ,2
760,我感到冒险和 ,2
761,我回顾我的第一周，我记得焦虑和困惑感到焦虑 ,3
762,我经常环顾四周，感到不知所措 ,3
763,我感到非常活跃，周末休息后，我希望我能够做一个非常非常好的锻炼 ,2
764,我觉得我知道我并不孤单 ,0
765,我觉得所有人都为明天做准备 ,1
766,我今天早上醒来，完全筋疲力尽，不开心 ,0
767,我通常只是订购我尚未尝试过的任何东西，或者如果我感觉不那么冒险，我订购了同一个旧的旧 ,2
768,我告诉我的bf omg离城市真的很远，我觉得在更多的坎潘地区驾驶不安全，因为有太多的大卡车 ,3
769,当我阅读HREF HTTPS CID CADBEC时，我感到很生气 ,1
770,我对今天在这个体内生活感到非常脾气，如果不是一件事，那似乎总是是另一回事 ,1
771,我今天要用尖锐的棍子戳他，因为我感到很生气和灰心 ,1
772,当您告诉我这是我尊重您的决定时，我感到有些不愿和沮丧 ,3
773,我远没有耐心 ,2
774,我开始审查，但是我不完全确定这是什么，这会让我感到有些不满意，有点不满意 ,1
775,我感觉漂亮和优雅，我想每天都像这样 ,2
776,我今天醒了 ,1
777,我觉得这是一个叛逆的少年 ,1
778,我可能错了，但我觉得这是一个无辜的举动 ,2
779,我对我是否可以继续制作自己的电影，还是我是否会回到拍摄其他人的电影时感到非常不确定。 ,3
780,当有任何一种普通人无法获得的传统无法访问的时候，我总是感到有些可疑 ,3
781,我觉得我应该给她第二次机会，但是一切都结束了 ,2
782,我感到有些压力，现在决定做什么 ,3
783,去年秋天，我从纽约的一所大学开始，花了大约两秒钟的时间才感到压力很大 ,3
784,我是我从我的圆圈中删除的第一个让我感到偏执放大器的人 ,3
785,id说那让我感到很不满意 ,1
786,我只是说我感到很高兴和渴望，同时仍然意识到不久的将来的巨大变化以及我无疑会做出的牺牲 ,2
787,我知道我已经在某种程度上改变了世界 ,0
788,我告诉她，我们不能继续这样，当她开始感到沮丧时，她必须让我平静地知道 ,1
789,我misaki感到不舒服 ,3
790,我被上帝撕毁并挖了挖，导致了很多哭泣的不舒服，只是感到无助 ,0
791,我不知道我是否对此感到高兴，还是我感到有些威胁 ,3
792,我呼吸着我体内的感受，抵抗我的思想的聪明尝试来分析我的感受 ,2
793,我不知道你，但对我而言，我仍然记得生动地记得当流行的电视每周一次的序列化的事情时，我们在生产室开始时开始了，当他们回来继续下来时，我们会做的。 ,2
794,我只能说在像电影厅这样的公共场所感到卑鄙 ,0
795,我对生活中的事情有些沮丧感到有些沮丧 ,3
796,我不禁感到有点嫉妒 ,1
797,我对杰伊（Jay）和我的家人抢购的立场感到烦躁和胡思乱想，这对我来说是不寻常的 ,1
798,我对所有这一切感到非常放心 ,2
799,我的感觉是由HREF HTTP Pinterest提供的动态主题演讲而激励和激励 ,2
800,我会更详细地了解我们所有的装饰品，但老实说，我在看着科学怪人的新娘时就在沙发上入睡后醒来，我感到有些胡思乱想 ,1
801,我知道我在街上行走时相对安全 ,2
802,我确实想念adderall，因为当我在上面更外向和东西时，我会感觉自己像我自己 ,2
803,我非常了解自己，当我觉得应该做时，我急于急于做 ,1
804,我开始担任教育工作者，我开始对自己的工作感到越来越幻想 ,0
805,今天早上我称重自己，我昨晚喝酒后完全可以接受后，我的体重很大 ,2
806,我真的不想参加她的婚礼，因为我知道那天我的感情和情感会被搞砸 ,1
807,我感到不耐烦，我可以用幽默来削弱这种感觉 ,1
808,我有更多的空间和周围的地方，这样我就不会像现在那样感到烦躁 ,3
809,我对他们忠实 ,2
810,我真的希望人们在一年中的这个时候开始慷慨 ,2
811,我讨厌感到愚蠢，那就是我所有的考试使我现在感到很恶心 ,0
812,我绝对没有像其他许多人那样觉得这本书患有第二本书综合症 ,0
813,我觉得学生根本不会受到惩罚 ,0
814,我感到非常幸福 ,2
815,我觉得那些可爱的小踢我想品尝这种感觉 ,2
816,我感到沮丧，就像我的生活已经变成了这个黑暗的遗忘 ,0
817,我知道很多人都问这个，但是我的问题是我只抽烟，因为我所有的朋友都这样做很酷，让我们感到叛逆 ,1
818,我对尼克有这种感觉，这让我感到紧张 ,3
819,我感到特别脆弱和孤独，在情感上，很容易想到这一切 ,3
820,我不会对我的声音感到完全羞辱，所以这一定是一个好兆头 ,0
821,我觉得人们认为我是一个聪明的美丽女孩，让我很容易得到男人，但我只是那样看不到 ,2
822,我向加尔斯道歉，因为我觉得自己太琐碎了 ,1
823,我曾经在一些庞大的Crossfit体育馆里，这些体育馆拥有顶部的设施和最好的设备，但他们感到空缺，缺乏鼓舞人心的能量 ,0
824,我对提名其他博客奖的提名感到不舒服 ,3
825,我感到昏昏欲睡，整个身体都在疼痛 ,0
826,我意识到，这可能吸引了我觉得自己热烈欢迎恐怖迷的子派别 ,2
827,我对他们的情况感到无奈，但我充满了同情心，因为我真正了解他们的感受并知道他们经历了什么 ,3
828,缝课后我感觉很柔和 ,2
829,我必须为友谊而努力地工作，为什么我必须接受别人，例如在凌晨两点打电话给我，以哭泣，或者e在我家门口哭泣，以使我无所事事地咆哮 对被排除在外感到愤怒 ,1
830,我对自己充满热情 ,2
831,我尝试在其他YouTuber上获得灵感，但我对自己感到害羞和愚蠢 ,3
832,我认为这就像一个穿上衣服的男人，使他感到聪明 ,2
833,我感觉很脆弱 ,3
834,我觉得我尝试使用更明亮的颜色而分心 ,1
835,我感到完全不安全，我请他不要回答 ,3
836,我经常被忽略 ,0
837,当我父亲没有按时从chipata回来时 ,1
838,我仍然感到羡慕，因为她有婴儿，而不是我 ,1
839,我感到很生气 ,1
840,我觉得动漫中情感的描绘在很大程度上没有成功 ,0
841,我会特别回答那些因我的帖子而感到冒犯的人 ,1
842,我觉得很生气 ,0
843,我开始感到烦躁不安，只是捡起她的能量 ,3
844,我回想起只有几年前的那些日子，我仍然感到兴奋 ,2
845,我目前感到非常不成功 ,0
846,我已经这么说了，因为我已经感到不舒服了一段时间 ,3
847,我惊叹于这个单一的黑猩猩社区的方式，即使在我到达之前，过去四年来他们的生活如何使我感到如此活跃和充满希望的一天，而下次如此无能为力和沮丧 ,2
848,我有一些溃疡，我也感到疼痛和昏昏欲睡 ,0
849,我只是感到非常沮丧的放大器沮丧，知道我很少有人可以信任的人依靠，因为我过去信任的大多数人都意识到这是一个错误的决定 ,0
850,我醒了，收缩了，他们受伤了，他们很吮吸，我感到可悲，想要硬膜外麻醉 ,0
851,我确定每个parkrunner都会对此有自己的看法，但这是我对Parkrun获得Parkrun PB的最高感觉的建议，无法击败成就感 ,0
852,我感到无助，但除了我自己，没人能帮助我 ,0
853,我确实觉得我嫉妒的压抑的负面情绪是需要控制酷刑的需要的需要 ,0
854,我感觉更善良 ,2
855,我没有做一日饭菜计划，我仍然能够减肥，对此感到很棒 ,2
856,我不会感觉到里面的这种孤独的情感 ,0
857,我不知道为什么，但是我今天早上醒来感到忧郁 ,0
858,我觉得很冷，实际上很难想象冬天在这些部分到c的冬季变得多么冷，这并不少见 ,1
859,我对喷雾剂计数垂直放大器风格widthpx高度iframe src http http www感到恼火 ,1
860,我对攻击这个女人和我自己的不友善的人感到爱，因为他们不了解，我可悲地相信可能永远不会理解 ,1
861,我不知道，但我感觉到了，我受到了折磨 ,1
862,我觉得可能有一些丰富的选择，有 ,2
863,我也讨厌感觉像屁股，因为我讨厌我的礼物和贪婪 ,1
864,我会为我仍然珍惜自己的选择感到遗憾 ,0
865,我感到有弹性和笑脸 ,2
866,我感觉不那么胡心步 ,1
867,我把他放到日光浴室时感到沮丧，因为他不明白妈妈只需要几分钟的和平与宁静 ,1
868,我首先收到了Quay Po的邀请，我很兴奋，但另一方面，我感到有些紧张，然后我不得不弄清楚做什么 ,3
869,我觉得堕胎是那些不确定自己承诺和渴望孩子的父母的选择，即使孩子不完美 ,3
870,我的这件衣服很棒 ,2
871,我已经厌倦了对女孩的跳跃，因为他们单身或对他们彼此互动感到怀疑，让我陷入尘土 ,3
872,我觉得现在有更多的人注意到我，这让我感到不舒服 ,3
873,我开始无缘无故地感到烦躁，什么也没哭，我想知道有什么问题 ,1
874,我能理解这种脆弱感，但我也想知道您的生活中是否有某种东西使人感到脆弱，以使生气更好 ,3
875,我认为这与味道的化学反应以及您如何需要满足的所有风味类型有关 ,2
876,我希望他们想和我一起生活，不要在和我一起生活中感到折磨 ,1
877,我觉得我有点想念我的窗户与他们交谈，这有点尴尬 ,0
878,我开始和他感到友好 ,2
879,我觉得我因孩子的问题而被指责 ,0
880,我开始专注于允许这些能量重新整合，我感到分心，似乎没有任何东西流向我的心脉轮的前部 ,1
881,我不是那时，接下来的感觉有罪和不时 ,0
882,我真的不知道我只是很困惑 ,3
883,我害怕现在感到受伤 ,0
884,我不会让那些感受控制我，我决心要在多伦多充分利用我的时间，因为我感觉比上学期更加准备好 ,2
885,我对我一生中发生的任何事情或我与我打交道的任何事情都感到生气或沮丧或沮丧 与现实生活相反 ,1
886,我突然感觉到政治家在被新闻界围攻时的感觉，或者注定的男人在被暴民私刑或砸死之前的感觉如何 ,0
887,我觉得我失去了控制 ,0
888,我感到镇定，只是叹了口气 ,2
889,我觉得我应该等待我的命运满足于满足 ,2
890,我经常感到困惑 ,3
891,我喜欢写作，因为它可以帮助我感到放松 ,2
892,当我感到威胁时 ,3
893,我想看并感到很棒 ,2
894,我今天一直感到非常烦躁和无体现 ,1
895,我感到侮辱性的老将诺莱坞演员皮特·埃迪（Pete Edochie）回应死亡骗局 ,1
896,我有一种感觉，我不会来上学的一天，所以我认为可能会采取一些预防措施，然后给您发送电子邮件 ,2
897,我开始感到不安全 ,3
898,我使用纯蒸汽蒸馏精油的甜橙色石灰和葡萄柚的精油，使其具有光滑的温暖感觉，非常适合保湿嘴唇 ,2
899,我在此过程中非常非常痛苦，但现在我感到放心 ,2
900,我认为您会发现他们更多地按照公开批评的方式私下保持沉默，因为这是我的感觉 ,1
901,我记得整天感到丑陋D，即使我只需要超过几分钟，我只想呆在家里看起来丑陋 ,0
902,我将低层称为势利，但是我在这里招聘周末后立即意识到，其他任何学生甚至都不会将这些学生视为合理的学校，所以我学会了避免列出列出ID的位置。 ,1
903,清洁时我总是很感激 ,2
904,当他们分享他们对生活文学和爱的想法时，我感到很荣幸 ,2
905,我感到很糟糕，希望它可以复活 ,0
906,我对放弃所有期望感到放心，只是专注于完成工作，并相信结果将随之而来 ,2
907,我感到特别不合时宜，对某事感到非常生气，突然间，这句话突然出现在我的脑海中 ,1
908,我什至不能轻微的背部按摩而不对我的表现感到焦虑 ,3
909,当我有时间或想成为屁股并将美味的食物扔到您的计算机屏幕上时，我会这样做 ,2
910,我比以往任何时候都更加犹豫，这是对后果的思想和感知带来的柔和 ,3
911,我并不孤单，我对有时会让我感到有些孤独的话题的想法和感觉 ,0
912,我觉得如果我是那个为她而变得冷酷的人 ,1
913,我只是觉得再次感到震惊，我很快就会流血，不要惊慌，我无法帮助我的同理心变成w逐渐减弱的超级月亮，没有召唤它的承诺 ,3
914,我感到不知所措，它的页面不小，而我不得不将X英寸的图片放在其中，而不必将其切成碎片 ,3
915,我已经考虑了很多，但是直到上周末我才真正开始感到焦虑 ,3
916,我觉得我的工作并不重视在网上访问我的工作的人 ,2
917,我最近感到有些麻木，很担心，也许我又被关闭了 ,0
918,我觉得只有我被指责 ,0
919,我感到特别想家 ,0
920,我不希望人们因该要求而感到冒犯，这可能被认为是太好了 ,1
921,我知道为什么我感到疼痛 ,0
922,我觉得你是我的父亲在那儿对我生气 ,1
923,我发现自己很放松，受到欢迎 ,2
924,我仍然想上大学，以避免与当前和全新大学的经历相抵触的努力，但是我内心的那种冷错误的感觉仍然对我感到压力，我越来越相信我不打算参加 ,2
925,我解释了我感觉自己陷入了很多痛苦，我不确定我想做什么 ,3
926,我嫉妒与父母有良好关系的人 ,1
927,我不会感到压力或担心 ,3
928,我感到有些放心 ,2
929,我感到很烦人，因为我看到他们在吃东西，我想知道他们为什么会以及他们在他们的样子时如何做到这一点 ,1
930,我意识到，我对成就，技能和反馈作为志愿者的挑战和满意 ,2
931,我到达办公室，我仍然对这种经历感到有些震惊 ,3
932,老实说，我感到非常恶心，甚至拥抱和亲吻你 ,1
933,我不知道我对她的朋友支持她的感觉如何 ,2
934,我没有更接近解决方案，感到很烦人 ,3
935,我觉得它很无聊哈哈 ,0
936,我感觉到她颤抖的呼吸紧贴着我的胸部，知道她在脑海中有些东西 ,3
937,我感觉真的很不错的几周，我们将与这个女婴见面 ,2
938,我给人一种非常深刻的悲伤，所以我认为我真的需要去 ,0
939,我不确定这是否是因为我现在有一个孩子，而且我比平时更喜欢节日，或者因为我在圣诞节期间从未在美国以外的地方，但我肯定会感觉到度假精神 ,2
940,我觉得这真的很琐碎，但我无法克服这样的东西 ,1
941,我不喜欢想家 ,0
942,我对自己以及我是否为工作世界做好准备感到非常不确定 ,3
943,我一定对 ,1
944,我再也无法呼吸陈旧的空气了 ,1
945,我感到被零售商束缚和虐待，有时我发现自己幻想着让这些公司的首席执行官在整个时间内跳舞一阵单调的子弹，这需要我找到我的奖励卡 ,0
946,我只是希望我们能帮助他感到恐惧和受到更多的支持和被爱 ,3
947,我感到比他们更聪明 ,2
948,我有一个很好的机会思考自己对相对较小的不幸曲折的反应，或者在这种情况下，请点击计算机上，显然仍在努力，因为我仍然觉得坐在计算机上只是觉得很粗糙 ,1
949,香港专业教育学院一直感到不安全 ,3
950,我感到激动的情绪 ,1
951,我甚至写这个自私，因为我真的很高兴我的朋友 ,1
952,我和辅导员完成了我不再看到他们的，我的朋友和家人我会知道发生了什么，我感到我这么顽固地固执地违背了我自己的好处 ,1
953,我感到厌恶的是，圣世纪的任何刑事司法系统都可以知道这一切的全部细节，并否认它被称为虐待 ,1
954,我觉得我与之交谈的每个人都很无聊 ,0
955,我试图照顾自己的过程，这需要时间，精力和内省，我感到很生气，因为我不必花时间和精力来解决其他所有人的事情 ,1
956,我骑了我可以感觉到不安的微风从一个方向转移到另一个方向 ,3
957,我有时会感到尴尬，这是在发生任何特定事件之后发生的 ,0
958,我感到更加自信 ,2
959,我仍在学习站起来，需要更多的要求，而没有感觉自己贪婪，我并没有花很多钱让我感到快乐 ,1
960,我现在想了 ,2
961,我认为我的大多数朋友已经完成并将完成并继续他们的生活，我感到非常痛苦 ,0
962,我感到世界上一种奇怪的感觉 ,3
963,我不确定是什么引起了我的突然骚扰 ,3
964,我很生气她让我感到如此不足和毫无价值 ,0
965,我觉得很讨厌，我确实尝试过与他们交谈，但是它们非常咔嗒声，令人生畏，不会和我们混在一起，他们真的很粗鲁 ,1
966,我对我们的小家族感到感伤 ,0
967,我昨天应该发布此信息，但我真的不想在这里谈论这个问题，尤其是当我周围的人最受欢迎的朋友有自己的问题要处理，他们真的不需要更多的事情来关心 ,2
968,我觉得我觉得我抓住了自己的生命并震撼了它，因为没人对我这样做，这是一个严格的自我强加的地狱 ,3
969,我觉得我一直嫉妒那些和婴儿一起呆在家里的人，但从未想过我会为此削减 ,1
970,我可以摆脱它，当我感到特别压力以使我不可能拉头发时，我会戴头巾 ,1
971,我对我的工作感到幻想 ,0
972,我可能不喜欢这种特殊技能，我确实认为绝对值得将其传递给你们所有人都微笑着没有抱怨政策是对自己的承诺，以免抱怨您的生活 ,2
973,我在当地的药店里，发现自己迷失在化妆过道中，感到自己不确定自己的所有选择，并因我所看到的所有地方看到的所有完美的喷枪面孔而感到沮丧，并且我希望有人能教我一些东西 自然美容技巧 ,3
974,我不知道为什么我觉得很奇怪 ,3
975,我一直在晚上看超自然现象的电视节目，因为我担心hominins正在移动 ,3
976,我参加了多年的瑜伽课程，但是在过去的几天里，我对很多事情感到非常焦虑，并认为自己的状态很差 ,3
977,我现在感到严重沮丧 ,0
978,我想知道是真正的青少年，他们没有更好的做法，还是这些成年成年人真正感觉到的，或者是蒂莫西·麦克维（Timothy McVeigh）和无疗养的静脉中这些精神上激动的成年人，他们计划以这些感受和信念行事 ,3
979,我可以感觉自己变得烦躁，我需要逃脱，所以我走开了，躺在其他地方的海滩上 ,3
980,我根本没有社交的感觉，所以我几乎避开每个人 ,2
981,我会让一个人看到无忧无虑的面具的美丽和美好 ,2
982,当我无法将时间分配给朋友并重新召集工会时，我感到有些恼火和痛苦 ,1
983,我在myspace上要求他两次，他总是阻止我，而不是添加我的PG ,0
984,我感到可悲的说躺在海滩上很累，但是太阳确实消耗了你 ,0
985,香港专业教育学院与朋友和家人重新建立联系，使我感到如此欣赏 ,2
986,我很想听到你继续听到 ,3
987,我不会感到冒犯 ,1
988,我想我担心的是，如果没有，我不知道我可能会完全失去两者或再次找到它们，感觉就像是危险的，我不确定 ,1
989,我希望每个女人都会感到华丽，如果您喜欢一个最小化的外观，假定最小化器实际上适合背部和杯子 ,2
990,我感到很糟糕，因为每个人都在说我是如何爱第一个，那么第二个就会把我吹走，而我对第二个人的感觉如何，因为我对第一个的感觉 ,0
991,我喜欢程序，我喜欢完成任务，我想这就是为什么我喜欢CK和FattyMustrunMarathonChallenge之类的东西，但是我很少有冲动去跑步来清除头部，也不会感到烦恼，因为我错过了跑步 ,0
992,我觉得自己柔和地不完全知道我想要什么 ,3
993,我昨晚有足够的睡眠，因为我躺在床上度过了大部分早晨，所以我不确定为什么我会感到如此昏昏欲睡 ,0
994,我喜欢我们建立了一种友谊，我可以停下来签入并总是受到欢迎 ,2
995,我醒来时，感觉不好，当疼痛妨碍正常的例行程序时，我是一个胡思乱想的老灵魂 ,1
996,当我这样做时，我感到非常感谢 ,2
997,我离开了那次对话，对我选择的道路更加兴奋 ,2
998,我觉得谈论如何成功是浪费时间 ,2
999,我感到很生气和沮丧，你不知道今天刹车灯熄灭了 ,0
1000,我知道，考虑到如此多的人类和动物的真实苦难，这种感觉很愚蠢 ,0
1001,我也认为我不必说的任何事情实际上会陷入足够 ,2
1002,我对我想要参加审判的东西有一些粗略的想法，但仍然感到柔和 ,3
1003,我不知道我是否感到犹豫，害怕或只是困惑 ,3
1004,我很早就起床了，生活有点匆忙 ,1
1005,去年我有一个朋友拜访我几天，他唯一做的就是睡觉 ,1
1006,我回头看我比以往任何时候都更孤单 ,0
1007,我感到如此自私的感觉 ,1
